ID_Pedido,Data_Pedido,Ano,Trimestre,Mes,Mes_Nome,Semana_Ano,Dia_Semana,ID_Cliente,Segmento,Pais,Estado,Cidade,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2015-111934,2015-05-05,2015,2,5,May,19,Tuesday,GD-14590,Corporate,United States,Virginia,Arlington,OFF-BI-10004364,Office Supplies,Binders,11.88
CA-2015-111934,2015-05-05,2015,2,5,May,19,Tuesday,GD-14590,Corporate,United States,Virginia,Arlington,OFF-PA-10000474,Office Supplies,Paper,35.44
US-2017-117387,2017-10-27,2017,4,10,October,43,Friday,PA-19060,Home Office,United States,California,San Francisco,OFF-BI-10004308,Office Supplies,Binders,67.136
CA-2015-141110,2015-11-26,2015,4,11,November,48,Thursday,LS-17200,Corporate,United States,California,Fresno,OFF-BI-10002012,Office Supplies,Binders,4.32
CA-2015-141110,2015-11-26,2015,4,11,November,48,Thursday,LS-17200,Corporate,United States,California,Fresno,OFF-PA-10002586,Office Supplies,Paper,14.94
CA-2015-141110,2015-11-26,2015,4,11,November,48,Thursday,LS-17200,Corporate,United States,California,Fresno,OFF-AP-10000692,Office Supplies,Appliances,40.54
CA-2015-141110,2015-11-26,2015,4,11,November,48,Thursday,LS-17200,Corporate,United States,California,Fresno,OFF-BI-10001553,Office Supplies,Binders,7.312
US-2015-133949,2015-12-31,2015,4,12,December,53,Thursday,JL-15175,Home Office,United States,Nevada,Reno,TEC-PH-10004908,Technology,Phones,475.944
US-2017-116365,2017-01-03,2017,1,1,January,1,Tuesday,CA-12310,Corporate,United States,Texas,San Antonio,TEC-AC-10002217,Technology,Accessories,30.08
US-2017-116365,2017-01-03,2017,1,1,January,1,Tuesday,CA-12310,Corporate,United States,Texas,San Antonio,TEC-AC-10002942,Technology,Accessories,165.6
US-2017-116365,2017-01-03,2017,1,1,January,1,Tuesday,CA-12310,Corporate,United States,Texas,San Antonio,TEC-PH-10002890,Technology,Phones,180.96
CA-2018-162936,2018-08-18,2018,3,8,August,33,Saturday,CM-12160,Consumer,United States,Massachusetts,New Bedford,TEC-AC-10003614,Technology,Accessories,23.18
CA-2015-151946,2015-06-04,2015,2,6,June,23,Thursday,BT-11440,Consumer,United States,New York,New York City,FUR-FU-10002878,Furniture,Furnishings,56.96
CA-2015-151946,2015-06-04,2015,2,6,June,23,Thursday,BT-11440,Consumer,United States,New York,New York City,OFF-AP-10001626,Office Supplies,Appliances,15.56
CA-2015-151946,2015-06-04,2015,2,6,June,23,Thursday,BT-11440,Consumer,United States,New York,New York City,FUR-BO-10003272,Furniture,Bookcases,353.568
CA-2015-151946,2015-06-04,2015,2,6,June,23,Thursday,BT-11440,Consumer,United States,New York,New York City,FUR-FU-10002191,Furniture,Furnishings,13.96
CA-2018-123624,2018-11-13,2018,4,11,November,46,Tuesday,SE-20110,Consumer,United States,California,Oxnard,TEC-AC-10000682,Technology,Accessories,82.95
CA-2017-146437,2017-01-28,2017,1,1,January,4,Saturday,HG-14965,Corporate,United States,California,Los Angeles,OFF-AR-10000588,Office Supplies,Art,39.68
CA-2017-138233,2017-11-09,2017,4,11,November,45,Thursday,PF-19165,Consumer,United States,California,Oakland,TEC-AC-10002001,Technology,Accessories,479.97
CA-2017-165918,2017-09-10,2017,3,9,September,36,Sunday,BD-11770,Consumer,United States,Washington,Edmonds,OFF-LA-10003720,Office Supplies,Labels,7.38
CA-2017-165918,2017-09-10,2017,3,9,September,36,Sunday,BD-11770,Consumer,United States,Washington,Edmonds,OFF-BI-10004364,Office Supplies,Binders,14.256
CA-2017-165918,2017-09-10,2017,3,9,September,36,Sunday,BD-11770,Consumer,United States,Washington,Edmonds,OFF-PA-10000100,Office Supplies,Paper,81.98
CA-2017-165918,2017-09-10,2017,3,9,September,36,Sunday,BD-11770,Consumer,United States,Washington,Edmonds,OFF-BI-10004826,Office Supplies,Binders,39.624
CA-2018-117513,2018-03-03,2018,1,3,March,9,Saturday,BT-11395,Corporate,United States,California,Los Angeles,FUR-TA-10001520,Furniture,Tables,399.672
CA-2018-132437,2018-09-08,2018,3,9,September,36,Saturday,EM-14095,Corporate,United States,New York,New York City,OFF-ST-10001031,Office Supplies,Storage,65.12
US-2018-119319,2018-11-06,2018,4,11,November,45,Tuesday,LC-17050,Consumer,United States,Texas,Dallas,FUR-FU-10003878,Furniture,Furnishings,30.56
CA-2018-104318,2018-05-13,2018,2,5,May,19,Sunday,FH-14275,Corporate,United States,Tennessee,Franklin,OFF-AP-10000358,Office Supplies,Appliances,20.768
US-2017-114230,2017-11-27,2017,4,11,November,48,Monday,CM-12235,Consumer,United States,Arizona,Phoenix,OFF-ST-10000876,Office Supplies,Storage,39.808
CA-2016-136147,2016-11-13,2016,4,11,November,45,Sunday,FM-14380,Consumer,United States,Florida,Miami,OFF-BI-10004224,Office Supplies,Binders,121.104
CA-2016-136147,2016-11-13,2016,4,11,November,45,Sunday,FM-14380,Consumer,United States,Florida,Miami,TEC-AC-10004568,Technology,Accessories,111.96
CA-2016-156118,2016-12-08,2016,4,12,December,49,Thursday,HG-14965,Corporate,United States,Colorado,Colorado Springs,OFF-PA-10000533,Office Supplies,Paper,15.696
CA-2016-164084,2016-09-07,2016,3,9,September,36,Wednesday,AG-10525,Corporate,United States,New York,New York City,OFF-ST-10003638,Office Supplies,Storage,70.26
CA-2016-164084,2016-09-07,2016,3,9,September,36,Wednesday,AG-10525,Corporate,United States,New York,New York City,TEC-AC-10002305,Technology,Accessories,90.0
CA-2016-164084,2016-09-07,2016,3,9,September,36,Wednesday,AG-10525,Corporate,United States,New York,New York City,OFF-BI-10000605,Office Supplies,Binders,6.096
CA-2016-164084,2016-09-07,2016,3,9,September,36,Wednesday,AG-10525,Corporate,United States,New York,New York City,FUR-TA-10003569,Furniture,Tables,481.176
CA-2016-164084,2016-09-07,2016,3,9,September,36,Wednesday,AG-10525,Corporate,United States,New York,New York City,OFF-FA-10003059,Office Supplies,Fasteners,7.24
CA-2017-107783,2017-07-28,2017,3,7,July,30,Friday,OT-18730,Consumer,United States,Pennsylvania,Bethlehem,FUR-BO-10004409,Furniture,Bookcases,177.45
CA-2017-107783,2017-07-28,2017,3,7,July,30,Friday,OT-18730,Consumer,United States,Pennsylvania,Bethlehem,OFF-BI-10000545,Office Supplies,Binders,1369.764
CA-2017-107783,2017-07-28,2017,3,7,July,30,Friday,OT-18730,Consumer,United States,Pennsylvania,Bethlehem,OFF-AP-10004052,Office Supplies,Appliances,9.48
CA-2018-159793,2018-08-25,2018,3,8,August,34,Saturday,SV-20365,Consumer,United States,Pennsylvania,Philadelphia,FUR-BO-10001798,Furniture,Bookcases,130.98
CA-2015-160094,2015-04-30,2015,2,4,April,18,Thursday,JM-16195,Consumer,United States,Kentucky,Louisville,OFF-AR-10004010,Office Supplies,Art,174.95
CA-2015-160094,2015-04-30,2015,2,4,April,18,Thursday,JM-16195,Consumer,United States,Kentucky,Louisville,OFF-ST-10000585,Office Supplies,Storage,826.0
CA-2018-151281,2018-04-27,2018,2,4,April,17,Friday,HM-14980,Consumer,United States,Washington,Seattle,FUR-FU-10000397,Furniture,Furnishings,139.58
CA-2018-118346,2018-07-23,2018,3,7,July,30,Monday,PO-19180,Home Office,United States,Wisconsin,Kenosha,TEC-AC-10000736,Technology,Accessories,399.95
CA-2015-129819,2015-12-13,2015,4,12,December,50,Sunday,KC-16675,Corporate,United States,Kentucky,Henderson,OFF-BI-10004970,Office Supplies,Binders,12.39
US-2018-148551,2018-01-12,2018,1,1,January,2,Friday,DB-13120,Corporate,United States,Texas,Dallas,OFF-BI-10000545,Office Supplies,Binders,760.98
CA-2018-147767,2018-12-02,2018,4,12,December,48,Sunday,SV-20935,Consumer,United States,Arizona,Peoria,OFF-BI-10001670,Office Supplies,Binders,67.86
CA-2016-108259,2016-11-08,2016,4,11,November,45,Tuesday,NS-18640,Corporate,United States,North Carolina,Jacksonville,OFF-FA-10000624,Office Supplies,Fasteners,31.504
CA-2016-108259,2016-11-08,2016,4,11,November,45,Tuesday,NS-18640,Corporate,United States,North Carolina,Jacksonville,OFF-LA-10002945,Office Supplies,Labels,5.04
CA-2016-108259,2016-11-08,2016,4,11,November,45,Tuesday,NS-18640,Corporate,United States,North Carolina,Jacksonville,OFF-BI-10000315,Office Supplies,Binders,39.879
CA-2016-108259,2016-11-08,2016,4,11,November,45,Tuesday,NS-18640,Corporate,United States,North Carolina,Jacksonville,FUR-FU-10000023,Furniture,Furnishings,4.712
CA-2017-113341,2017-11-25,2017,4,11,November,47,Saturday,MH-17455,Consumer,United States,California,Los Angeles,FUR-CH-10004698,Furniture,Chairs,194.352
US-2016-131842,2016-12-05,2016,4,12,December,49,Monday,RR-19525,Corporate,United States,Tennessee,Nashville,FUR-CH-10004477,Furniture,Chairs,97.424
CA-2017-164574,2017-07-29,2017,3,7,July,30,Saturday,RH-19555,Consumer,United States,North Carolina,Charlotte,OFF-ST-10003816,Office Supplies,Storage,704.76
CA-2017-164574,2017-07-29,2017,3,7,July,30,Saturday,RH-19555,Consumer,United States,North Carolina,Charlotte,OFF-BI-10002429,Office Supplies,Binders,27.396
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,OFF-FA-10000840,Office Supplies,Fasteners,5.7
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,FUR-FU-10001918,Furniture,Furnishings,14.19
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,OFF-SU-10001574,Office Supplies,Supplies,7.3
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,TEC-AC-10001606,Technology,Accessories,199.98
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,TEC-AC-10003399,Technology,Accessories,144.96
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,TEC-AC-10000865,Technology,Accessories,118.0
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,OFF-PA-10002923,Office Supplies,Paper,48.94
CA-2015-142769,2015-09-13,2015,3,9,September,37,Sunday,RP-19390,Consumer,United States,Washington,Seattle,OFF-AP-10004785,Office Supplies,Appliances,22.66
CA-2017-168361,2017-06-21,2017,2,6,June,25,Wednesday,KB-16600,Corporate,United States,Illinois,Chicago,OFF-BI-10003727,Office Supplies,Binders,0.836
CA-2017-153185,2017-09-03,2017,3,9,September,35,Sunday,MH-17620,Corporate,United States,Ohio,Cincinnati,OFF-PA-10002246,Office Supplies,Paper,30.96
CA-2018-124765,2018-11-25,2018,4,11,November,47,Sunday,HZ-14950,Consumer,United States,Florida,Fort Lauderdale,FUR-BO-10003965,Furniture,Bookcases,723.92
CA-2016-131856,2016-05-12,2016,2,5,May,19,Thursday,JG-15160,Consumer,United States,Texas,Houston,FUR-FU-10000175,Furniture,Furnishings,21.968
CA-2016-131856,2016-05-12,2016,2,5,May,19,Thursday,JG-15160,Consumer,United States,Texas,Houston,TEC-PH-10001336,Technology,Phones,619.152
CA-2016-131856,2016-05-12,2016,2,5,May,19,Thursday,JG-15160,Consumer,United States,Texas,Houston,OFF-PA-10001954,Office Supplies,Paper,127.904
CA-2018-126634,2018-03-30,2018,1,3,March,13,Friday,AB-10165,Consumer,United States,California,Lakewood,FUR-FU-10004973,Furniture,Furnishings,94.2
CA-2017-118500,2017-11-17,2017,4,11,November,46,Friday,HJ-14875,Home Office,United States,California,San Francisco,OFF-SU-10004231,Office Supplies,Supplies,49.5
CA-2017-163951,2017-12-30,2017,4,12,December,52,Saturday,CJ-11875,Corporate,United States,Pennsylvania,Philadelphia,OFF-AR-10004269,Office Supplies,Art,16.52
CA-2017-149916,2017-12-22,2017,4,12,December,51,Friday,ED-13885,Home Office,United States,Washington,Seattle,OFF-BI-10004002,Office Supplies,Binders,55.36
CA-2017-149916,2017-12-22,2017,4,12,December,51,Friday,ED-13885,Home Office,United States,Washington,Seattle,TEC-MA-10000752,Technology,Machines,11.56
CA-2016-158918,2016-12-20,2016,4,12,December,51,Tuesday,AI-10855,Consumer,United States,California,Los Angeles,OFF-PA-10004947,Office Supplies,Paper,17.12
US-2015-159611,2015-12-27,2015,4,12,December,52,Sunday,KB-16315,Consumer,United States,Ohio,Cleveland,FUR-FU-10004904,Furniture,Furnishings,182.352
US-2015-159611,2015-12-27,2015,4,12,December,52,Sunday,KB-16315,Consumer,United States,Ohio,Cleveland,OFF-ST-10002790,Office Supplies,Storage,118.16
CA-2018-163265,2018-02-16,2018,1,2,February,7,Friday,JS-16030,Consumer,United States,Illinois,Decatur,OFF-FA-10004854,Office Supplies,Fasteners,18.368
CA-2018-163265,2018-02-16,2018,1,2,February,7,Friday,JS-16030,Consumer,United States,Illinois,Decatur,FUR-CH-10004063,Furniture,Chairs,600.558
CA-2018-163265,2018-02-16,2018,1,2,February,7,Friday,JS-16030,Consumer,United States,Illinois,Decatur,OFF-ST-10000642,Office Supplies,Storage,50.352
CA-2018-163265,2018-02-16,2018,1,2,February,7,Friday,JS-16030,Consumer,United States,Illinois,Decatur,OFF-AR-10004078,Office Supplies,Art,28.032
CA-2018-163265,2018-02-16,2018,1,2,February,7,Friday,JS-16030,Consumer,United States,Illinois,Decatur,FUR-FU-10004270,Furniture,Furnishings,7.692
CA-2018-141705,2018-10-24,2018,4,10,October,43,Wednesday,PO-18850,Consumer,United States,Texas,Mansfield,FUR-TA-10004607,Furniture,Tables,517.405
CA-2017-112739,2017-09-02,2017,3,9,September,35,Saturday,RD-19810,Home Office,United States,Texas,Houston,OFF-BI-10001132,Office Supplies,Binders,8.608
CA-2017-112739,2017-09-02,2017,3,9,September,35,Saturday,RD-19810,Home Office,United States,Texas,Houston,TEC-AC-10001714,Technology,Accessories,159.56
CA-2017-143805,2017-12-01,2017,4,12,December,48,Friday,JD-15895,Corporate,United States,Virginia,Richmond,OFF-AP-10002945,Office Supplies,Appliances,2104.55
CA-2017-143805,2017-12-01,2017,4,12,December,48,Friday,JD-15895,Corporate,United States,Virginia,Richmond,OFF-SU-10004664,Office Supplies,Supplies,40.7
CA-2015-133634,2015-11-05,2015,4,11,November,45,Thursday,SR-20740,Home Office,United States,Virginia,Arlington,TEC-AC-10002550,Technology,Accessories,47.79
CA-2018-101665,2018-11-25,2018,4,11,November,47,Sunday,TZ-21580,Consumer,United States,California,San Francisco,OFF-AR-10002335,Office Supplies,Art,5.16
CA-2017-155446,2017-12-16,2017,4,12,December,50,Saturday,TN-21040,Home Office,United States,California,San Diego,TEC-AC-10001445,Technology,Accessories,21.21
CA-2018-137323,2018-11-14,2018,4,11,November,46,Wednesday,PW-19030,Corporate,United States,New York,Watertown,OFF-ST-10003996,Office Supplies,Storage,96.36
CA-2017-144015,2017-06-26,2017,2,6,June,26,Monday,AH-10075,Corporate,United States,California,Los Angeles,OFF-SU-10003505,Office Supplies,Supplies,231.72
CA-2017-144015,2017-06-26,2017,2,6,June,26,Monday,AH-10075,Corporate,United States,California,Los Angeles,OFF-FA-10000624,Office Supplies,Fasteners,17.9
CA-2017-144015,2017-06-26,2017,2,6,June,26,Monday,AH-10075,Corporate,United States,California,Los Angeles,OFF-PA-10002870,Office Supplies,Paper,12.48
CA-2015-101427,2015-12-26,2015,4,12,December,52,Saturday,AY-10555,Corporate,United States,Pennsylvania,Philadelphia,OFF-AR-10002257,Office Supplies,Art,8.016
CA-2017-136770,2017-08-14,2017,3,8,August,33,Monday,SP-20650,Corporate,United States,Ohio,Akron,TEC-PH-10003580,Technology,Phones,259.896
CA-2017-136770,2017-08-14,2017,3,8,August,33,Monday,SP-20650,Corporate,United States,Ohio,Akron,TEC-PH-10001530,Technology,Phones,247.188
CA-2017-136770,2017-08-14,2017,3,8,August,33,Monday,SP-20650,Corporate,United States,Ohio,Akron,TEC-AC-10000420,Technology,Accessories,279.96
CA-2017-118311,2017-10-24,2017,4,10,October,43,Tuesday,ED-13885,Home Office,United States,California,San Francisco,TEC-AC-10000892,Technology,Accessories,450.0
US-2015-112795,2015-08-23,2015,3,8,August,34,Sunday,CR-12625,Home Office,United States,Michigan,Grand Rapids,OFF-PA-10001934,Office Supplies,Paper,19.44
CA-2018-127096,2018-09-15,2018,3,9,September,37,Saturday,CS-12400,Home Office,United States,California,San Francisco,FUR-TA-10003473,Furniture,Tables,300.904
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,TEC-PH-10001051,Technology,Phones,239.976
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,FUR-FU-10004351,Furniture,Furnishings,31.168
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,FUR-TA-10004152,Furniture,Tables,120.96
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,TEC-PH-10000560,Technology,Phones,2239.936
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,OFF-AP-10004249,Office Supplies,Appliances,76.608
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,OFF-ST-10001490,Office Supplies,Storage,142.776
CA-2018-119284,2018-06-15,2018,2,6,June,24,Friday,TS-21205,Corporate,United States,Tennessee,Nashville,OFF-PA-10000312,Office Supplies,Paper,91.36
CA-2016-133494,2016-03-01,2016,1,3,March,9,Tuesday,RP-19390,Consumer,United States,Pennsylvania,Philadelphia,OFF-AP-10002906,Office Supplies,Appliances,3.552
CA-2017-111318,2017-07-23,2017,3,7,July,29,Sunday,IL-15100,Consumer,United States,Texas,Houston,TEC-PH-10004100,Technology,Phones,115.136
US-2015-132745,2015-10-01,2015,4,10,October,40,Thursday,NF-18475,Home Office,United States,Nevada,Reno,OFF-FA-10000254,Office Supplies,Fasteners,4.71
CA-2015-146815,2015-09-08,2015,3,9,September,37,Tuesday,PP-18955,Home Office,United States,New York,New York City,FUR-CH-10004289,Furniture,Chairs,172.764
CA-2015-146815,2015-09-08,2015,3,9,September,37,Tuesday,PP-18955,Home Office,United States,New York,New York City,OFF-AR-10003469,Office Supplies,Art,3.52
CA-2015-119144,2015-11-16,2015,4,11,November,47,Monday,JD-16150,Corporate,United States,California,Los Angeles,TEC-PH-10004188,Technology,Phones,79.968
CA-2015-119144,2015-11-16,2015,4,11,November,47,Monday,JD-16150,Corporate,United States,California,Los Angeles,FUR-BO-10004015,Furniture,Bookcases,305.9745
CA-2015-119144,2015-11-16,2015,4,11,November,47,Monday,JD-16150,Corporate,United States,California,Los Angeles,OFF-ST-10000991,Office Supplies,Storage,344.91
CA-2015-105648,2015-03-03,2015,1,3,March,10,Tuesday,EJ-14155,Consumer,United States,California,San Diego,FUR-TA-10002958,Furniture,Tables,626.352
US-2016-145422,2016-12-03,2016,4,12,December,48,Saturday,PW-19240,Consumer,United States,California,San Francisco,FUR-BO-10002213,Furniture,Bookcases,359.499
CA-2018-136623,2018-07-11,2018,3,7,July,28,Wednesday,TS-21430,Corporate,United States,California,San Diego,TEC-PH-10000004,Technology,Phones,71.952
CA-2018-136623,2018-07-11,2018,3,7,July,28,Wednesday,TS-21430,Corporate,United States,California,San Diego,OFF-BI-10003708,Office Supplies,Binders,29.8
CA-2018-121678,2018-11-16,2018,4,11,November,46,Friday,BM-11650,Corporate,United States,Ohio,Elyria,OFF-BI-10002949,Office Supplies,Binders,1.824
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,OFF-AP-10001242,Office Supplies,Appliances,64.384
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,FUR-FU-10001424,Furniture,Furnishings,6.984
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,OFF-AR-10003469,Office Supplies,Art,11.264
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,OFF-PA-10000232,Office Supplies,Paper,15.552
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,FUR-CH-10000229,Furniture,Chairs,379.372
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,OFF-ST-10002562,Office Supplies,Storage,67.536
CA-2017-120824,2017-06-12,2017,2,6,June,24,Monday,AW-10930,Home Office,United States,Texas,Houston,OFF-BI-10001525,Office Supplies,Binders,1.524
US-2017-135209,2017-12-29,2017,4,12,December,52,Friday,MH-17290,Home Office,United States,Florida,Miami,OFF-PA-10002986,Office Supplies,Paper,37.408
US-2017-135209,2017-12-29,2017,4,12,December,52,Friday,MH-17290,Home Office,United States,Florida,Miami,OFF-PA-10000143,Office Supplies,Paper,25.344
CA-2018-148145,2018-03-18,2018,1,3,March,11,Sunday,SW-20275,Consumer,United States,Washington,Seattle,OFF-AR-10003752,Office Supplies,Art,46.2
CA-2016-103870,2016-12-27,2016,4,12,December,52,Tuesday,SP-20860,Corporate,United States,Tennessee,Murfreesboro,TEC-AC-10002370,Technology,Accessories,4.728
CA-2016-103870,2016-12-27,2016,4,12,December,52,Tuesday,SP-20860,Corporate,United States,Tennessee,Murfreesboro,FUR-FU-10002030,Furniture,Furnishings,53.352
CA-2016-103870,2016-12-27,2016,4,12,December,52,Tuesday,SP-20860,Corporate,United States,Tennessee,Murfreesboro,FUR-BO-10002853,Furniture,Bookcases,131.104
CA-2016-103870,2016-12-27,2016,4,12,December,52,Tuesday,SP-20860,Corporate,United States,Tennessee,Murfreesboro,OFF-ST-10002562,Office Supplies,Storage,22.512
CA-2016-103870,2016-12-27,2016,4,12,December,52,Tuesday,SP-20860,Corporate,United States,Tennessee,Murfreesboro,TEC-AC-10004227,Technology,Accessories,72.744
CA-2016-111017,2016-07-31,2016,3,7,July,30,Sunday,SC-20695,Corporate,United States,Missouri,Saint Louis,OFF-SU-10002573,Office Supplies,Supplies,52.59
CA-2018-116988,2018-06-27,2018,2,6,June,26,Wednesday,PW-19030,Corporate,United States,Washington,Seattle,OFF-PA-10003848,Office Supplies,Paper,19.44
CA-2018-116988,2018-06-27,2018,2,6,June,26,Wednesday,PW-19030,Corporate,United States,Washington,Seattle,FUR-FU-10001290,Furniture,Furnishings,126.3
CA-2018-116988,2018-06-27,2018,2,6,June,26,Wednesday,PW-19030,Corporate,United States,Washington,Seattle,TEC-AC-10003832,Technology,Accessories,1287.45
US-2015-169390,2015-02-07,2015,1,2,February,6,Saturday,CS-12250,Corporate,United States,New York,New York City,OFF-ST-10001558,Office Supplies,Storage,64.96
CA-2017-168774,2017-09-04,2017,3,9,September,36,Monday,RP-19855,Corporate,United States,Minnesota,Woodbury,OFF-ST-10001490,Office Supplies,Storage,535.41
CA-2018-161592,2018-04-06,2018,2,4,April,14,Friday,CS-12175,Corporate,United States,Tennessee,Chattanooga,OFF-BI-10003669,Office Supplies,Binders,8.1
US-2018-131961,2018-12-08,2018,4,12,December,49,Saturday,MJ-17740,Consumer,United States,Pennsylvania,Philadelphia,OFF-AR-10004441,Office Supplies,Art,13.248
US-2018-131961,2018-12-08,2018,4,12,December,49,Saturday,MJ-17740,Consumer,United States,Pennsylvania,Philadelphia,TEC-PH-10001924,Technology,Phones,83.988
CA-2017-102498,2017-07-24,2017,3,7,July,30,Monday,JG-15160,Consumer,United States,Louisiana,Lafayette,OFF-AR-10004456,Office Supplies,Art,73.2
CA-2016-113222,2016-11-09,2016,4,11,November,45,Wednesday,AG-10765,Home Office,United States,Indiana,Lawrence,OFF-BI-10001890,Office Supplies,Binders,10.74
US-2016-144771,2016-10-02,2016,4,10,October,39,Sunday,CK-12205,Consumer,United States,Oregon,Hillsboro,FUR-FU-10000629,Furniture,Furnishings,11.032
US-2016-144771,2016-10-02,2016,4,10,October,39,Sunday,CK-12205,Consumer,United States,Oregon,Hillsboro,TEC-AC-10002323,Technology,Accessories,53.04
CA-2016-162376,2016-11-22,2016,4,11,November,47,Tuesday,HD-14785,Home Office,United States,Massachusetts,Cambridge,OFF-AR-10003056,Office Supplies,Art,17.12
CA-2016-162376,2016-11-22,2016,4,11,November,47,Tuesday,HD-14785,Home Office,United States,Massachusetts,Cambridge,OFF-PA-10000300,Office Supplies,Paper,59.94
CA-2018-128076,2018-02-02,2018,1,2,February,5,Friday,BO-11350,Corporate,United States,California,San Diego,FUR-FU-10000293,Furniture,Furnishings,210.58
CA-2018-128076,2018-02-02,2018,1,2,February,5,Friday,BO-11350,Corporate,United States,California,San Diego,OFF-BI-10003638,Office Supplies,Binders,30.96
CA-2018-128076,2018-02-02,2018,1,2,February,5,Friday,BO-11350,Corporate,United States,California,San Diego,TEC-MA-10002109,Technology,Machines,239.984
US-2016-163825,2016-06-16,2016,2,6,June,24,Thursday,LC-16885,Consumer,United States,New York,New York City,OFF-BI-10003527,Office Supplies,Binders,3050.376
US-2016-163825,2016-06-16,2016,2,6,June,24,Thursday,LC-16885,Consumer,United States,New York,New York City,TEC-PH-10004922,Technology,Phones,133.98
CA-2017-105662,2017-05-05,2017,2,5,May,18,Friday,RB-19465,Home Office,United States,Florida,Tallahassee,OFF-PA-10001001,Office Supplies,Paper,93.248
CA-2017-105662,2017-05-05,2017,2,5,May,18,Friday,RB-19465,Home Office,United States,Florida,Tallahassee,TEC-PH-10001198,Technology,Phones,177.48
CA-2018-152198,2018-09-09,2018,3,9,September,36,Sunday,JD-16015,Consumer,United States,Ohio,Toledo,OFF-LA-10000443,Office Supplies,Labels,17.712
CA-2018-152198,2018-09-09,2018,3,9,September,36,Sunday,JD-16015,Consumer,United States,Ohio,Toledo,OFF-BI-10003669,Office Supplies,Binders,4.86
CA-2018-152198,2018-09-09,2018,3,9,September,36,Sunday,JD-16015,Consumer,United States,Ohio,Toledo,OFF-BI-10001628,Office Supplies,Binders,6.258
CA-2017-114307,2017-07-22,2017,3,7,July,29,Saturday,MF-17665,Corporate,United States,Maryland,Columbia,OFF-AP-10002350,Office Supplies,Appliances,37.68
CA-2017-114307,2017-07-22,2017,3,7,July,29,Saturday,MF-17665,Corporate,United States,Maryland,Columbia,OFF-PA-10004100,Office Supplies,Paper,51.84
CA-2017-114307,2017-07-22,2017,3,7,July,29,Saturday,MF-17665,Corporate,United States,Maryland,Columbia,FUR-FU-10000794,Furniture,Furnishings,27.42
CA-2017-114307,2017-07-22,2017,3,7,July,29,Saturday,MF-17665,Corporate,United States,Maryland,Columbia,OFF-BI-10002012,Office Supplies,Binders,5.4
CA-2017-159891,2017-01-31,2017,1,1,January,5,Tuesday,BF-11170,Home Office,United States,Georgia,Atlanta,OFF-BI-10003527,Office Supplies,Binders,1270.99
CA-2017-159891,2017-01-31,2017,1,1,January,5,Tuesday,BF-11170,Home Office,United States,Georgia,Atlanta,OFF-EN-10004483,Office Supplies,Envelopes,125.36
CA-2017-112578,2017-12-29,2017,4,12,December,52,Friday,FO-14305,Consumer,United States,California,Sacramento,OFF-ST-10003722,Office Supplies,Storage,14.03
CA-2017-112578,2017-12-29,2017,4,12,December,52,Friday,FO-14305,Consumer,United States,California,Sacramento,OFF-SU-10002557,Office Supplies,Supplies,27.96
CA-2016-107083,2016-11-21,2016,4,11,November,47,Monday,BB-11545,Corporate,United States,Texas,Fort Worth,OFF-AR-10002257,Office Supplies,Art,5.344
CA-2016-107083,2016-11-21,2016,4,11,November,47,Monday,BB-11545,Corporate,United States,Texas,Fort Worth,OFF-BI-10000756,Office Supplies,Binders,1.696
